item,link,text
2025-1732,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300867&GUID=F5F5B462-A487-4873-B7C6-B38EDC83CEB3&Options=&Search=,"Title
Resolution appointing Bryan Murray to the Pittsburgh HIV / AIDS Commission, per Title I: Administrative, Article IX: Boards, Commissions, and Authorities, Chapter 179C: Establishment of Pittsburgh HIV/AIDS Commission, §179C.02(1) and §179C.02(2) of the Pittsburgh City Code of Ordinances.
  Body
This appointment shall take effect immediately upon confirmation by City Council."
2025-1733,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300868&GUID=CCD83D75-C056-4C6E-9769-DF1A812F8434&Options=&Search=,"Title
Resolution appointing Clarisse Jordan to the Pittsburgh HIV/AIDS Commission, per Title I: Administrative, Article IX: Boards, Commissions, and Authorities, Chapter 179C: Establishment of Pittsburgh HIV/AIDS Commission, §179C.02(1) and §179C.02(2) of the Pittsburgh City Code of Ordinances.
  Body
This appointment shall take effect immediately upon confirmation by City Council."
2025-1734,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300869&GUID=F6C3FB1F-5463-4F65-9521-E95036860512&Options=&Search=,"title
Communication from Jake Pawlak, Director of Office of Management and Budget, submitting to City Council the attached status update from the Grants Office for the week ended April 11, 2025."
2025-1735,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300870&GUID=C67C6A6F-4A6F-43EE-9918-FE78AB63DE59&Options=&Search=,"title
Communication from Felicity Williams, Deputy Chief of Staff, submitting the Equal Opportunity Review Commission Quarterly Report for the period ending March 31, 2025."
2025-1736,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300871&GUID=6642B7D1-BF87-4365-B477-257CC512A1CF&Options=&Search=,"Title
Ordinance amending the Pittsburgh Code at Title Six: Conduct, Article I: Regulated Rights and Actions, Chapter 626: Paid Sick Days Act, Section 626.03: Accrual of Sick Time, so as to change the rate at which employees can accumulate paid sick leave hours, and increase the maximum total amount of paid sick leave hours that can be accumulated.
(Public Hearing held 5/28/25)
  Body
The Council of the City of Pittsburgh hereby enacts as follows:
Section 1.                     The Pittsburgh Code is hereby amended at Title Six: Conduct, Article I: Regulated Rights and Actions, Chapter 626: Paid Sick Days Act, Section 626.03: Accrual of Sick Time as follows:
  § 626.03 ACCRUAL OF SICK TIME.
(a)                     All employees shall have the right to sick time established herein.
(b)                                          All employees of employers with fifteen (15) or more employees shall accrue a minimum of one (1) hour of paid sick time for every thirty (30) hours worked in Pittsburgh unless the employer provides a faster accrual rate.
(1)                                          Employees of employers with fifteen (15) or more employees shall be permitted to accrue no more than seventy-two (72) hours of paid sick time in a calendar year, unless the employer designates a higher amount.
(a)                     At no point shall an employee of an employer with fifteen (15) or more employees be permitted
to have access to more than seventy-two (72) hours of paid sick time, unless the employer designates a higher amount.
(c)                                          All employees of employers with fewer than fifteen (15) employees shall accrue a minimum of one (1) hour of sick time for every thirty (30) hours worked in Pittsburgh, unless the employer provides a faster accrual rate.
  (1)                                          Employees of employers with fewer than fifteen (15) employees shall be permitted to accrue no more than forty-eight (48) hours of paid sick time, unless the employer designates a higher amount.
(a)                     At no point shall an employee of an employer with fewer than fifteen (15) employees be permitted to have access to more than forty-eight (48) hours of paid sick time, unless an employer designates a higher amount.
(d)                                          Employees who are exempt from overtime requirements under 29 U.S.C. § 213(a)(1) of the Federal Fair Labor Standards Act will be assumed to work forty (40) hours in each workweek for purposes of sick time accrual, unless their normal workweek is less than forty (40) hours, in which case sick time accrues based upon that normal workweek.
(e)                                          The accrual of sick time, as provided in this Chapter, shall begin on the effective date of this Chapter, as to an employee who is employed as of such effective date. All employees who become employed after such effective date shall begin to accrue paid sick time at the commencement of their employment.
(f)                                          All employees shall be entitled to use accrued sick time beginning on the ninetieth calendar day following the commencement of their employment.
(g)                     Accrued sick time shall be carried over to the following calendar year, except when:
(1)                                          An employer that employs fifteen (15) or more employees provides at least seventy-two (72) hours of paid sick time at the beginning of each calendar year; or
(2)                     An employer that employs fewer than fifteen (15) employees provides at least
forty-eight (48) hours of paid sick time at the beginning of each calendar year.
(h)                                          An employer is not obligated to provide financial or other reimbursement to an employee upon the employee's termination, resignation, retirement, or other separation from employment for unused sick time that has been accrued.
(i)                                          If an employee is transferred to a separate division, entity or location, but remains employed by the same employer, the employee is entitled to all sick time accrued at the prior division, entity or location and is entitled to use all sick time as provided in this Section.
(1)                                          When there is a separation from employment and the employee is rehired within six (6) months of separation by the same employer, previously accrued paid sick time that had not been used shall be reinstated.
(a)                     The employee shall be entitled to use accrued paid sick time and accrue additional paid sick time at the recommencement of employment.
(j)                                          At its discretion, the employer may loan sick time to the employee in advance of accrual by such employee.
(k)                                          When a different employer succeeds or takes the place of an existing employer, all employees of the original employer who remain employed by the successor employer are entitled to all earned sick time accrued when employed by the original employer and are entitled to use all earned sick time previously accrued.
(l)                                          Any employer with a paid leave policy, such as a paid time off policy, who makes available an amount of paid leave sufficient to meet the accrual requirements of this Section that may be used for the same purposes and under the same conditions as sick time under this Chapter is not required to provide additional sick time.
(m)                                          Any employer with a collective bargaining agreement that makes available a sufficient amount of paid leave to meet the accrual requirements of this Section that may be used for the same purposes and under the same conditions as sick time under this Chapter is not required to provide additional sick time.
  Section 2.
   (A) The amendments of this Ordinance shall take effect on January 1st, 2026."
2024-0986,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=6877359&GUID=5644B7C7-B71E-4B0B-9264-F17C6A214492&Options=&Search=,"Title
Resolution reappointment of Aftyn Giles as a Member of the Clean Pittsburgh Commission with a term to expire September 1, 2028.
  Body
This appointment shall take effect upon confirmation by Pittsburgh City Council"
2025-1668,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7269905&GUID=3A5438CB-16CA-41F3-AD03-70A394C594A7&Options=&Search=,"title
Resolution reappointing Janet Evans, as a Member of the Housing Authority of City of Pittsburgh Board of Directors with a term to expire December 31, 2029.
  body
This appointment shall take effect upon confirmation by Pittsburgh City Council."
2025-1724,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300859&GUID=AA7950C8-9196-4C62-A62B-CF931AC152E1&Options=&Search=,"Title
Report of the Committee on Finance and Law for April 9, 2025 with an Affirmative Recommendation."
2025-1687,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285463&GUID=173EA5EA-AEE4-47A5-A17B-CD8F8FFA921D&Options=&Search=,"Title
Resolution authorizing the issuance of a warrant in favor of County of Allegheny in an amount not to exceed THIRTEEN THOUSAND SIX HUNDRED FORTY-SEVEN DOLLARS AND ZERO CENTS ($13,647.00) over one year, in full and final settlement of a claim (2025-CLAIM-0062) for damage to the glycol line sidewalk heating system at the Allegheny County Courthouse by DOMI Traffic Division during sign placement on the Forbes Avenue sidewalk area of the Courthouse on December 3, 2024.
  Body
Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     The Mayor is hereby authorized to issue and the City Controller to countersign a warrant in favor of County of Allegheny in an amount not to exceed THIRTEEN THOUSAND SIX HUNDRED FORTY-SEVEN DOLLARS AND ZERO CENTS ($13,647.00) over one year, in full and final settlement of a claim (2025-CLAIM-0062) for damage to the glycol line sidewalk heating system at the Allegheny County Courthouse by DOMI Traffic Division during sign placement on the Forbes Avenue sidewalk area of the Courthouse on December 3, 2024, charging same to Code 11101.108000.58.58105.2025."
2025-1725,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300860&GUID=E5B5F026-D4D6-4E00-BC18-93277EEC18D9&Options=&Search=,"Title
Report of the Committee on Public Works and Infrastructure for April 9, 2025 with an Affirmative Recommendation."
2025-1689,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285465&GUID=984D819B-03BC-4256-B178-5427015C767D&Options=&Search=,"title
Resolution amending resolution No. 803 of 2024, entitled “Resolution authorizing the Mayor of the City of Pittsburgh, and the Director of the Office of Management and Budget to apply for a grant from Pennsylvania Department of Economic Development’s Multimodal Transportation Fund for the Penn Avenue Lighting project. The grant proposal includes an ask of FOUR HUNDRED SIXTY ONE THOUSAND EIGHT HUNDRED FIFTY SIX DOLLARS ($461,856.00) dollars for this stated purpose.” to accept the grant, reduce the grant amount and authorize necessary expenditures.
  body
Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     Resolution No. 803 of 2024, entitled “Resolution authorizing the Mayor of the City of Pittsburgh, and the Director of the Office of Management and Budget to apply for a grant from Pennsylvania Department of Economic Development’s Multimodal Transportation Fund for the Penn Avenue Lighting project. The grant proposal includes an ask of FOUR HUNDRED SIXTY ONE THOUSAND EIGHT HUNDRED FIFTY SIX DOLLARS ($461,856.00) dollars for this stated purpose.” is hereby amended as follows:
  Section 1.                     The Mayor, the Director of the office of Management and Budget and the Director of the Department of Mobility and Infrastructure are authorized to enter into an Agreement or Agreements with the Pennsylvania Department of Economic Development’s Multimodal Transportation Fund for the AI Corridor Penn Avenue Lighting Project in the amount not to exceed of FOUR HUNDRED FIFTY THOUSAND ($450,000.00) dollars. Monies from the grant agreement shall be deposited into Grants Trust Fund account 6029400514.455247.00.
  Section 2.                     The Mayor, the Director of the Office of Management and Budget and the Director of the Department of Mobility and Infrastructure are further authorized to follow regular procurement processes to make all legitimate expenditures required by said Agreement(s) as outlined in Section 1. Said expenditures shall not exceed FOUR HUNDRED FIFTY THOUSAND ($450,000.00) dollars, chargeable to and payable from the appropriate expense account in the Grants Trust Fund, job number 6029400514."
2025-1690,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285466&GUID=4C5CC127-FCD9-4F57-AB89-2708F3293598&Options=&Search=,"title
Resolution amending Resolution No. 133 of 2024 titled ‘Resolution authorizing the Mayor and the Director of the Department of Public Works to enter into an Agreement or Agreements, or the use of existing Agreements, between the City of Pittsburgh and Pashek + MTR, for the professional design services for Fort Pitt Park Phase 1 Improvements at a cost not to exceed Three Hundred Thousand ($300,000.00) Dollars’, by increasing the total City cost by One Hundred and Fifteen Thousand, One Hundred and Seventy Dollars ($115,170.00), for a new total City cost not to exceed Four Hundred Fifteen Thousand, One Hundred and Seventy Dollars ($415,170.00) over one (1) year.
  body
WHEREAS, on July 10, 2023, the Office of Management and Budget, on behalf of the Department of Public Works, released a Request for Proposals to solicit for design services for Fort Pitt Park Phase 1 Improvements; and
  WHEREAS, a selection committee chose a proposal by Pashek + MTR for professional design services; and
  WHEREAS, additional costs have been incurred as a result of the Phase 2 scope of services to the project.
    Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     The Mayor and the Director of the Department of Public Works are hereby authorized to enter into an Agreement or Agreements, or the use of existing Agreements, between the City of Pittsburgh and Pashek + MTR, for the professional design services for Fort Pitt Park Phase 1& 2 Improvements at a cost not to exceed Four Hundred Fifteen Thousand, One Hundred and Seventy Dollars ($415,170.00) chargeable to and payable from the following job numbers:
  Job Number                     Amount
4550000122                     $300,000.00
4550020824                     $115,170.00
    Section 2.                     The Agreement or Agreements, and Amendments thereto, shall be approved by the City Solicitor as to form."
2025-1726,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7300861&GUID=A43BA2BB-3746-4222-82D8-D521EAEE3C53&Options=&Search=,"Title
Report of the Committee on Intergovernmental and Educational Affairs for April 9, 2025 with an Affirmative Recommendation."
2025-1681,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285457&GUID=FB2B26CE-649E-4BB7-ACCF-7F7F35F2FA36&Options=&Search=,"title
Resolution authorizing the issuance of a warrant payable in favor of Pennsylvania Municipal League for one year subscription in an amount not to exceed FIFTY-TWO THOUSAND DOLLARS, NINE HUNDRED, SIXTY-TWO DOLLARS and TWENTY-FOUR CENTS ($52,962.24).
  body
Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     The Mayor is hereby authorized to issue and the City Controller to countersign a warrant in favor of Pennsylvania Municipal League for one year subscription in an amount not to exceed FIFTY-TWO THOUSAND DOLLARS, NINE HUNDRED, SIXTY-TWO DOLLARS and TWENTY-FOUR CENTS ($52,962.24) chargeable to and payable from 11101.102200.53.53101.2025."
2025-1682,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285458&GUID=0FACBC77-B53D-43F0-A520-1242BEA0181A&Options=&Search=,"title
Resolution providing for the issuance of a warrant in favor of the Pennsylvania Public Utility Commission (“PUC”) in the amount of Seventy-Two Thousand Five Hundred Dollars ($72,500.00) for delinquent debts owed by the City of Pittsburgh for 811 damage prevention calls.
  body
Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     The Mayor is hereby authorized to issue and the City Controller to countersign a warrant in favor of the Pennsylvania Public Utility Commission (“PUC”) in the amount of Seventy-Two Thousand Five Hundred Dollars ($72,500.00) for delinquent debts owed by the City of Pittsburgh for 811 damage prevention calls, chargeable to and payable from 11101.600000.53.53101.2025."
2025-1683,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285459&GUID=D87BB8B1-B36B-4C12-ABAC-A90134399AED&Options=&Search=,"title
Resolution repealing Resolution 366 of 2019, effective June 14, 2019, authorizing the Urban Redevelopment Authority of Pittsburgh to acquire all the City's Right, Title and Interest, if any, in and to the Publicly-Owned property in the 15th Ward of the City of Pittsburgh designated in the Deed Registry Office of Allegheny County as Block 56-B, Lot 345 (Council District No. 5) at no cost to the City.
  body
Whereas, the Council of the City of Pittsburgh gave approval for the acquisition by the Urban Redevelopment Authority of Pittsburgh in Resolution 366 of 2019.
  Whereas, the Urban Redevelopment Authority seeks to repeal the resolution authorizing its acquisition of the above parcel.
    Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     Resolution 366 of 2019 is hereby repealed.
  Section 2.                     That the Urban Redevelopment Authority of Pittsburgh authorizes the relinquishment of its interest over property in the 15th Ward of the City of Pittsburgh designated in the Deed Registry Office of Allegheny County as Block 56-B, Lot 345, with said repeal."
2025-1684,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285460&GUID=05CA6BC7-45B0-44FF-9D6C-B9575A120E23&Options=&Search=,"title
Resolution approving execution of a Contract for Disposition by Sale of Land between the Urban Redevelopment Authority of Pittsburgh and The Pittsburgh Land Bank for the sale of Block 10-J, Lots 259 and 260, in the 5th Ward of the City of Pittsburgh (Erin Street - Council District No. 6), at no cost to the City.
  body
Whereas, the Urban Redevelopment Authority of Pittsburgh has requested authorization to execute a Contract for Disposition by Sale of Land by and between the Urban Redevelopment Authority of Pittsburgh and The Pittsburgh Land Bank, in connection with the sale of Block 10-J, Lots 259 and 260, in the 5th Ward of the City of Pittsburgh, for the sum of $16,290 plus costs.
  Whereas, the proposed Contract includes property located in the redevelopment area known as the Greater Hill District Redevelopment Area; and
  Whereas, the Council of the City of Pittsburgh believes that the proposed Contract is in the best interest of the City of Pittsburgh and desires to give its approval in accordance with the provisions of the Urban Redevelopment Law.
    Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     That execution of the Contract for Disposition by Sale of Land by and between the Urban Redevelopment Authority of Pittsburgh and The Pittsburgh Land Bank, for the sale of Block 10-J, Lots 259 and 260, in the 5th Ward of the City of Pittsburgh, for the sum of $16,290 plus costs."
2025-1685,https://pittsburgh.legistar.com/LegislationDetail.aspx?ID=7285461&GUID=E9CDB350-2F2D-4E25-8C0C-62B889B4208D&Options=&Search=,"title
Resolution approving execution of a Contract for Disposition by Sale of Land between the Urban Redevelopment Authority of Pittsburgh and Island Avenue Holdings, LLC, for the sale of Block 21-D, Lot 42-A, in the 27th Ward of the City of Pittsburgh (Island Avenue - Council District No. 2), at no cost to the City.
  body
Whereas, the Urban Redevelopment Authority of Pittsburgh has requested authorization to execute a Contract for Disposition by Sale of Land by and between the Urban Redevelopment Authority of Pittsburgh and Island Avenue Holdings, LLC, for the sale of Block 21-D, Lot 42-A, in the 27th Ward of the City of Pittsburgh, for the sum of $3,600 plus costs;
  Whereas, the proposed Contract includes property that was purchased using the Industrial Land Reserve Fund; and
  Whereas, the Council of the City of Pittsburgh believes that the proposed Contract is in the best interest of the City of Pittsburgh and desires to give its approval in accordance with the provisions of the Urban Redevelopment Law.
    Be it resolved by the Council of the City of Pittsburgh as follows:
  Section 1.                     That execution of the Contract for Disposition by Sale of Land by and between the Urban Redevelopment Authority of Pittsburgh and Island Avenue Holdings, LLC, for the sale of Block 21-D, Lot 42-A, in the 27th Ward of the City of Pittsburgh for the sum of $3,600 plus costs, be and the same is hereby approved."
