"DataPoint_ID","Task_Group_ID","Task_Type","Question","Headline 1","Headline 2","Annotator1_ID","Annotator1_Response","Annotator1_Timestamp"
"01983868-72b1-777b-981f-626a61ec599c","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","City to pay New Pittsburgh Courier $6,158.30 for legal advertisements.","Legislation to transfer $10,000 from Council salaries to the City Clerk was not introduced.","5bf60af65dd66900011aca05","Headline 1","2025-07-23T18:00:58.627Z"
"01983869-0221-77d8-89ce-6b3c9278371c","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","Council designates Donny's Place historic over owner and commission objections.","Riverlife Barge Venue to Dock at Allegheny Landing Park","5bf60af65dd66900011aca05","Headline 1","2025-07-23T18:00:58.627Z"
"01983869-34ca-722b-83d0-15ac5d1c036e","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","Council approves grant application and city funding for Emerald View Trail rehabilitation project","'Tiny Lots' Approved After Spirited Debate","5bf60af65dd66900011aca05","Headline 1","2025-07-23T18:00:58.627Z"
"01983868-f7a2-779c-972c-2bd60dba6f79","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","$33,292 transfer for council staff tuition reimbursement is held for six weeks.","Dek hockey games at Marmaduke Park will be live-streamed at no cost to the city.","5bf60af65dd66900011aca05","Headline 2","2025-07-23T18:00:58.628Z"
"01983868-76c3-779c-be8b-71f77e557bb0","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","Legislation to transfer $10,000 from Council salaries to the City Clerk was not introduced.","$37,000 grant approved for old sexual assault case investigations.","5bf60af65dd66900011aca05","Headline 2","2025-07-23T18:00:58.627Z"
"01983868-7cb1-772a-a733-90cf74b565d7","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","Councilwoman Kail-Smith proposes $10,000 budget transfer to City Clerk for professional services","City Council approves agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","5bf60af65dd66900011aca05","Headline 2","2025-07-23T18:00:58.627Z"
"01983868-bca5-7053-8e7d-5d67e2ca35d7","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","Council repeals 2022 property sale of 136 Bodkin Street and orders refund of deposit","Council approves $37,000 grant agreement to support police investigations and training","5bf60af65dd66900011aca05","Headline 2","2025-07-23T18:00:58.627Z"
"01983869-00c8-77b1-9ed6-7859993ccf63","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","Riverlife Barge Venue to Dock at Allegheny Landing Park","City Council approves 11 on-call service agreements with five vendors for special events up to $750,000 annually","5bf60af65dd66900011aca05","Headline 2","2025-07-23T18:00:58.628Z"
"01983868-d417-74df-8ac1-05aebe94cfee","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","City to apply for $250,000 state grant for Emerald View Trail rehabilitation.","City approves $40,000 contract for immigration legal services.","5bf60af65dd66900011aca05","Headline 1","2025-07-23T18:00:58.628Z"
"01983868-d8ca-779a-866d-8953868528ba","0b48bd5b-56be-5966-8477-796da7f636e0","multiple_choice","Which headline do you have a stronger opinion about?","New ordinance clarifies which streets and at what times residential parking permits will be enforced.","Council holds proposed sale of Itin Street property for one week.","5bf60af65dd66900011aca05","Headline 1","2025-07-23T18:00:58.628Z"
"01983869-2f64-71be-b635-28a9bc6e51a3","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","'Tiny Lots' Approved After Spirited Debate","Pittsburgh Water pauses four flood mitigation projects to prioritize funding for mandated system-wide repairs.","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.075Z"
"01983868-8318-713f-91be-ee5e34822b4d","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","City grants ALCOSAN underground land access for a major sewer project.","City to pay New Pittsburgh Courier $6,158.30 for legal advertisements.","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.076Z"
"01983868-c5f6-73fc-9b80-a4a042180dc8","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves sale of 12th Ward properties to Larimer Consensus Group to settle court cases","Council holds public hearing and advances bill to reduce minimum lot sizes in residential zoning districts","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.075Z"
"01983868-b9fe-7088-96ce-bebf1fc34701","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","City proposes loaning the Stephen Foster statue to the Museum of Contemporary Art.","Legislation to increase paid sick days for workers advances to a public hearing.","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.070Z"
"01983868-7e39-746b-bdad-1af4283d3144","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council authorizes actions to record temporary construction easements for Smithfield Street repairs at no cost to the City","Council approves payment of $6,158.30 to New Pittsburgh Courier for legal ads","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.075Z"
"01983868-c654-72cb-b813-e842e023758a","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","City Council holds resolution for sale of 23rd Ward property for one week","City Council approves sale of 12th Ward properties to Larimer Consensus Group to settle court cases","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.075Z"
"01983868-b0d8-7423-a25e-4b2fc63c5ed2","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council hears conflicting public testimony on a bill to reduce minimum lot sizes for homes.","Council designates Donny's Place historic over owner and commission objections.","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.075Z"
"01983868-cab4-755e-8f9a-1cf47af91e3e","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves sewage plan revision for 296 McKee Place at no cost to the City","Council approves $37,000 grant agreement to support police investigations and training","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.075Z"
"01983868-958e-713a-9212-bc696ee82ba5","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","City seeks temporary construction easements for the Smithfield Street repair project.","Council approves sewer connection for new Walnut McKee Apartments.","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.076Z"
"01983868-ff83-70ad-b635-5361a974ff88","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council adopts sewage plan revision for 7415 Hermitage Street at no cost to the city","Riverlife Barge Venue to Dock at Allegheny Landing Park","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.076Z"
"01983869-0ae0-74bb-8a95-cc86631465f1","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Bill to Allow Pollinator Gardens and Natural Landscapes Introduced","Pittsburgh Water pauses four flood mitigation projects to prioritize funding for mandated system-wide repairs.","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.076Z"
"01983868-ae27-71e8-8ae0-2333ade2235f","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council approves clearer rules for residential parking permit signage","Council designates Donny’s Place at 1226 Herron Avenue as a Historic Structure despite owner opposition","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.075Z"
"01983869-2e00-725c-ba91-1c2990e6913a","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council approves agreement for six new bus shelters in Hazelwood at no cost to the city.","Untested Sexual Assault Kits to Be Processed","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.074Z"
"01983868-dc23-7559-976c-211f71c3d9e6","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council expands residential permit parking program to more South Side Flats streets.","Council approves $8,200 deal to let ALCOSAN build underground tunnels through nine city properties.","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.075Z"
"01983868-d360-716e-84e8-c2d6988c2a41","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution to transfer $33,292 for employee tuition reimbursement for six weeks.","Council approves application for $250,000 state grant to fix Emerald View Trail with city matching funds.","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.076Z"
"01983869-07c1-712c-aa99-afafb9a68a5f","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution to transfer $33,292 for employee tuition reimbursement for six weeks.","Riverlife Barge Venue to Dock at Allegheny Landing Park","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.075Z"
"01983869-2603-701e-b8f7-53fa16c05d8e","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council authorizes temporary construction easements on city property for Smithfield Street repair project.","Untested Sexual Assault Kits to Be Processed","5dea7a7df87f5519e686ff7b","Headline 1","2025-07-23T17:59:54.076Z"
"01983868-a077-7681-8f23-94276fe0243d","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council approves agreement allowing Riverlife barge access from Allegheny Landing Dock at no cost to city","Council holds public hearing and advances bill to reduce minimum lot sizes in residential zoning districts","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.076Z"
"01983868-fafe-7502-a66b-5459fbdce3a4","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Dek hockey games at Marmaduke Park will be live-streamed at no cost to the city.","Legislation to increase paid sick days for workers advances to a public hearing.","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.076Z"
"01983868-59eb-7438-b4a0-bd77548eb07f","0cfc01fb-8894-50a6-8e65-4b2472f17e72","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces legislation to allow live-streaming of dek hockey games at Marmaduke Park.","City's official sewage plan to be updated for new Hermitage Street development.","5dea7a7df87f5519e686ff7b","Headline 2","2025-07-23T17:59:54.076Z"
"01983868-aa0d-7265-9d01-a0ba0cd0d38e","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces ordinance allowing residents to plant and maintain managed natural landscapes","Council approves $40,000 contract for immigration legal services with Fragomen firm","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-a709-7149-aa3a-7d543747e692","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sewage plan revision for Walnut McKee Apartments development at 296 McKee Place.","Council introduces ordinance allowing residents to plant and maintain native gardens and natural landscapes on their property.","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.935Z"
"01983869-3d5a-7209-9cb5-ef617ce95652","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","Council authorizes actions to record temporary construction easements for Smithfield Street repairs at no cost to the City","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-e402-7528-88ee-16b2929789db","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","City Council approves sewage plan revision for 296 McKee Place at no cost to the City","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983869-0782-77a3-9fd7-2a079718fd19","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council holds proposed sale of Itin Street property for one week.","Riverlife Barge Venue to Dock at Allegheny Landing Park","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.936Z"
"01983868-cc47-75dc-8100-1c2f0b68d35a","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $37,000 grant to help police investigate old sexual assault cases and improve interview rooms.","Council holds resolution to sell city-owned property on Itin Street for $3,755.","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-9746-74df-ad50-517d848cda9e","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council schedules hearing on aging public safety vehicles.","City seeks temporary construction easements for the Smithfield Street repair project.","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-73fa-736b-81d8-3822905661a3","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council refers resolution allowing Riverlife to use city dock for public river barge programming to committee.","Council transfers $10,000 from salaries to City Clerk's office for professional services.","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-edc6-7080-998a-f59f26a227e8","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council schedules special meeting to address EMS, fire, and police fleet issues","Council approves $40,000 contract for immigration legal services with Fragomen firm","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-6353-72d9-b030-bec3c4d88314","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council authorizes agreement for free live-streaming of dek hockey games at Marmaduke Park","City Council votes to hold $33,292 budget transfer for tuition reimbursement for six weeks","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.936Z"
"01983869-2622-7298-a0a5-fb9696970d91","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","City seeks temporary construction easements for the Smithfield Street repair project.","Untested Sexual Assault Kits to Be Processed","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.936Z"
"01983868-5c65-772c-a096-0c1b05413ccc","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces resolution allowing Team Pittsburgh to live-stream hockey games at Marmaduke Park at no cost to the city.","Council introduces ordinance allowing residents to plant and maintain native gardens and natural landscapes on their property.","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.936Z"
"01983868-c1e9-720c-8208-47f6ccd74dfb","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council repeals 2022 property sale of 136 Bodkin Street and orders refund of deposit","City Council approves agreement with Almono LP for six new bus shelters in Hazelwood at no cost to city","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.936Z"
"01983868-97ff-763d-8262-093a3e380346","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council holds proposed sale of Itin Street property for one week.","City seeks temporary construction easements for the Smithfield Street repair project.","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.936Z"
"01983868-6f1d-7013-bdc0-f86a71f61642","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council holds public hearing and advances bill to reduce minimum lot sizes in residential zoning districts","Council adopts sewage plan revision for 7415 Hermitage Street at no cost to the city","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983869-1a4b-709f-9d12-fb55f5be5cc3","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves 11 on-call service agreements with five vendors for special events up to $750,000 annually","Challenged Historic Designation for Former Gay Bar to Receive Public Hearing","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983869-409c-704e-b2d5-ef3f1ddedbb1","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Council approves grant application and city funding for Emerald View Trail rehabilitation project","$40,000 Contract with Law Firm for “Immigration Matters” Authorized","63a9a8f2f098b7e45bd03721","Headline 2","2025-07-23T18:02:14.936Z"
"01983868-e05e-75e4-9b2a-620c58982f9b","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves sewage plan revision for 296 McKee Place at no cost to the City","City Council approves sewage plan revision for 215 South 21st Street development at no cost to the City","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-57e2-754e-a6c2-8c1bf1860d94","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Legislation to increase paid sick days for workers advances to a public hearing.","Pittsburgh Water pauses four flood mitigation projects to prioritize funding for mandated system-wide repairs.","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983868-555c-70a0-8bab-25a0358e9bf9","1b7c8e20-3814-53cc-889c-54869d2f7ac1","multiple_choice","Which headline do you have a stronger opinion about?","Pittsburgh Water pauses Four Mile Run and three other flood mitigation projects due to funding shortfalls.","Council approves $8,200 deal to let ALCOSAN build underground tunnels through nine city properties.","63a9a8f2f098b7e45bd03721","Headline 1","2025-07-23T18:02:14.936Z"
"01983869-0961-732f-988e-8dab706b0fb3","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Riverlife Barge Venue to Dock at Allegheny Landing Park","Council approves amended agreement with University of Pittsburgh for supplemental waste pickup in Oakland at no cost to the city","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.371Z"
"01983869-0b2c-73de-a61a-d4b1d6205f00","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council introduces resolution allowing Team Pittsburgh to live-stream hockey games at Marmaduke Park at no cost to the city.","Bill to Allow Pollinator Gardens and Natural Landscapes Introduced","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.355Z"
"01983868-f5c1-735a-8c84-94b357a25627","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","The Pittsburgh Land Bank will acquire a city property at 219 Reifert Street.","Council holds proposed sale of Itin Street property for one week.","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.370Z"
"01983868-675d-7410-a26e-b9592acf2896","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council refers resolution to authorize $750,000 annual contracts with five vendors for special events services.","Council considers sewage plan revision for Hermitage Street development at no cost to city.","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.371Z"
"01983869-198a-7778-9ef2-b7c6a63a614d","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Challenged Historic Designation for Former Gay Bar to Receive Public Hearing","Council approves payment of $6,158 to New Pittsburgh Courier for legal advertisements related to city property title actions.","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.370Z"
"01983869-0865-736d-95b7-5f7f1ce8ceda","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","City approves $40,000 contract for immigration legal services.","Riverlife Barge Venue to Dock at Allegheny Landing Park","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.370Z"
"01983868-bbf8-70be-b6b2-a9d21bb435c5","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","City Council rescinds sale of 136 Bodkin Street.","Council approves sale of 14 city-owned lots in Larimer for $26,677.","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.370Z"
"01983868-d013-709d-932f-4e63d210a54e","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves Pittsburgh Land Bank acquisition of city property at 219 Reifert Street","Council approves $37,000 grant agreement to support police investigations and training","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.370Z"
"01983868-7feb-746d-9bb9-af150c566b11","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","City Council rescinds sale of 136 Bodkin Street.","City to pay New Pittsburgh Courier $6,158.30 for legal advertisements.","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.370Z"
"01983868-8233-7610-8aea-0afdffaef365","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves sewage plan revision for Walnut McKee Apartments development at 296 McKee Place.","Council approves payment of $6,158 to New Pittsburgh Courier for legal advertisements related to city property title actions.","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.368Z"
"01983868-8e7f-74eb-9bc4-b0ebfc36dde0","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council refers resolution to authorize $750,000 annual contracts with five vendors for special events services.","Council holds resolution to transfer $33,292 for employee tuition reimbursement for six weeks.","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.371Z"
"01983868-6dfe-72ad-9c67-37ca25d930f5","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council approves $8,200 deal to let ALCOSAN build underground tunnels through nine city properties.","Council considers sewage plan revision for Hermitage Street development at no cost to city.","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.370Z"
"01983868-e208-7610-aa47-abf64b079fb8","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council holds resolution to transfer $33,292 for employee tuition reimbursement for six weeks.","Council approves sewage plan revision for Walnut McKee Apartments development at 296 McKee Place.","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.370Z"
"01983868-e8c8-7105-9ee8-91331942ee4a","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Council schedules meeting on police, EMS and fire equipment after ambulance breaks down responding to emergency call.","Council approves $8,200 deal to let ALCOSAN build underground tunnels through nine city properties.","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.370Z"
"01983868-c710-739d-b9ef-1e682a2ec2a2","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves sale of 12th Ward properties to Larimer Consensus Group to settle court cases","Council approves $40,000 contract for immigration legal services with Fragomen firm","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.368Z"
"01983868-af92-72ef-b8ca-ea952746c184","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","City Council approves sewage plan revision for 215 South 21st Street development at no cost to the City","Council designates Donny’s Place at 1226 Herron Avenue as a Historic Structure despite owner opposition","5e29cc3230cf9d03580c34bf","Headline 2","2025-07-23T18:01:39.371Z"
"01983868-6683-7786-ade9-394c1fbd5595","1cba4deb-24a1-5fa2-a0fd-0c750059109c","multiple_choice","Which headline do you have a stronger opinion about?","Legislation to transfer $10,000 from Council salaries to the City Clerk was not introduced.","City's official sewage plan to be updated for new Hermitage Street development.","5e29cc3230cf9d03580c34bf","Headline 1","2025-07-23T18:01:39.371Z"
